source_file,chunk_index,text,label,confidence,evidence
Department_of_Public_Enterprises_circular.pdf,12,"13.4 EPC contracts shall specify broad technical specifications and key
output parameters. Over-specification of design may lead to increase in cost.
Technica! specifications shall be framed in such a manner to allow sufficient
freedom to the contractor to optimize design. Provisions on the following
should be included in commercial conditions:
(i)
Limitation of liability for procuring entity as well as contractor.
(ii)
Deviation limits and procedure for change of scope.
(iii) Contract closing timelines and procedure to ensure timely
closing of the contract.
(iv)
Performance parameters and liquidated damages for shortfall in
performance.
. (v) Risk rnatrix and responsibilities of the contractor and the
procuring entity.
ln addition, a latent defect period beyond the defect liability period may
be included to protect the procuring entity and public authority interest in case
of any design/ engineering defect after the defect liability period is over,
wherever appropriate.
13.5 To mitigate the risk involved in the methodology proposed by the
contractor, the project executing authority shall either have an in-house
engineering, quality assurance and project management expert or
alternatively hire an experienced engineer to intensively examine the proposal
submitted by the contractor. Project executing authorities are to ensure that
optimal technological solutions are provided by the contractor.
13.6 To ensure quality, regular inspection and quality checks must be
carried out. The Project executing authority shall carry out stage inspections
in manufacturing of critical equipmenU critical activities of the p$ect.
14. Substitution of key personne! during execution of consultancy
contract:
(i) Quality in consultancy contracts is largely dependent upon
deployment and performance of key personnel, during execution
of the contract.
Page L2 of 22",1,1.000,+procuring;+procuring entity;+liquidated damages;+contract;+contracts;+contractor
Department_of_Public_Enterprises_circular.pdf,13,"(ii)
The following conditions should be incorporated in Tender
Documents for procurement of Consultancy Services:
a)
Substitution of key personnel can be allowed in compelling
or unavoidable situations only and the substitute shall be of
equivalent or higher credentials. Such substitution may
ordinarily be limited to not more than 30% of total key
personnel, subject to equally, or befter, qualffied and
experienced personnel being provided to the satisfaction of
the procuring entity.
b)
Replacement of first 1Oo/o of key personnel will be subject
to reduction of remuneration. The remuneration is to be
reduced, s?y, by 5o/o of the remuneration which would have
been paid to the original personnel, from the date of the
replacement till completion of contract.
c) ln case of the next 10o/o replacement, the reduction in
remuneration may be equa! to (say) lOYo (ten per cent) and
for the third 10o/o replacement such reduction may be equa!
to (say) 15o/o (fifteen per cent). ln case such percentages
are not relevant, or for some other practical considerations,
for a particular contract, the procuring entity may formulate
a suitable mechanism following the above logic, which
should be specified in the tender documents.
(iii)
Public authorities may make use of lT enabted systems at the
designated place of deployment to ensure presence of key
personnel as per the schedule of deployment.
15.
Additional Methods of Procurement:
15.1 Fixed Budget - based Selection (FBS) for consultancy services:
15.1.1 GFRs 2017 provide three methods for selection/evaluation of
consultancy proposals viz. Quality and Cost Based Setection (QCBS), Least
Cost System (LCS) and Single Source Setection (SSS). The Fixed Budget-
based Selection (FBS) method is hereby also allowed for selection of
eonsuhants- Under this method, cost of the consulting services shatt be
specified as a fixed budget in the tender document itself. FBS may be used
when:
Page L? of 22",1,1.000,+procurement;+procuring;+procuring entity;+tender;+contract
Department_of_Public_Enterprises_circular.pdf,14,"(i)
the type of consulting service required is simple and/or repetitive
and can be precisely defined; and
(ii) the budget can be reasonably estimated and set based on
credible cost estimates and/ or previous selections which have
been successfully executed; and
(iii) the budget is sufficient for the consultant to perform the
assignment.
15.1.2 Under FBS, the selection of the consultant shall be made by one of the
following two methods:-
(i)
By a competitive selection process, based only on quality, using
specific marking criteria for quality in the manner indicated in
Rule 192(i) of the GFR. The proposal with the highest technicat
score that meets the fixed budget requirement shall be
considered for placement of contract.
(ii)
ln cases of repetitive or multiple assignments, by empanelling
suitable consultants, through an open advertised process with
specified quality criteria. Thereafter, selection of a specific
consultant for a specific assignment from such panel shall be
based on overall considerations of public interest including
timeliness, practicabil:ty, number of other assignments already
given to that consultant in the past, etc. ln such cases the
budget for each assignment shall also be fixed by the procuring
entity.
15.2 Quality-cum-Cost based Setection (aCBS) for Works and Non-
Gonsultancy Seryices:-
15.2.1 Procuring entities are hereby allowed to use QCBS for procurement of
works and non-consultancy services in the following cases:
(i)
where the procurement has been declared to be a Quality
Oriented Procurement (OOP) by the competent authority or
(ii)
for procurement of Non-Consulting Services, where estimated
value of procurement (including all taxes and option clause)
does not exceed Rs 10 crore.
Page L4 of 22",1,1.000,+procurement;+procuring;+gfr;+contract;+crore
Department_of_Public_Enterprises_circular.pdf,16,"(i)
Two or more persons who have expert knowledge and/or long
experience relevant to the procurement in question;
(ii)
One or more persons with extensive experience in handling
public projects and/or public finance in the Govemment or
State/Central Public Sector;
(iii)
One or more persons with experience in financial managemenU
fi na ncia I ad min istratio n/a ud iUaccounta ncy;
(iv)
Not more than one member representing the procuring entity
who may inter alia provide administrative support to the
Committee.
(v)
Any person who is a member of the STC shall not associate
himself in any manner with any bidder for the procurement
concerned.
(vi)
The persons referred to in sub paras (i) to (iii) shall be persons
not working under the Competent Authority specified in para
15.2.2 and shall not belong to any organization under the control
of, or receiving funding from, the procuring entity or the Ministry/
Department to which such procuring entity belongs.
15.2.4The names of members of the Special Technical Committee shall be
decided either by the Competent Authority specified in para 15,2.2 above or
by any other authority to whom such power is delegated by the competent
authority; however, powers shall not be delegated to the officer or authority
competent to finalize the particular procurement. Sitting fee may be paid to
the members of the STC. lncidental costs including travel shall be paid by the
procuring entity.
15.2.5 The STC shall make specific recommendations on the following
matters:-
(i) The weight to be given to non-financial parameters (not
exceeding 30%).
(ii)
The specific quality/ technical parameters, their weights, their
scoring methodology, the minimum qualification score etc. and
other relevant criteria necessary for ensuring fair and
transparent quality/ technical evaluation of the bids.
Page 16 of 22",1,1.000,+procurement;+procuring;+procuring entity;+bidder;+bids
Department_of_Public_Enterprises_circular.pdf,17,"The recommendations of the STC shall be followed except where there
are special grounds in public interest for deviating from them. However, every
case of deviation from the recommendations of the STC shall require approval
of the Competent Authority specified in para 15.2.2(i) above who approved
the declaration of the procurement as QOP.
15.2.6|n respect of QCBS for Non-Consultancy Services not exceeding Rs.10
crore, a Technical Committee shall be constituted to carry out functions
mentioned in para 15.2.5 in lieu of the STC. The composition of the Technicat
Committee shall follow the provisions of para 15.2.3 (i) to (v). The proviiions
of 15.2.3 (vi) shall however not be applicabre in such cases.
15.2.7 Grounds for Declaring a Procurement to be Quality Oriented
Procurement: A procurement should be declared as a QOP only if there is
enough justification in terms of value addition or enhancement of delivery or
paramount importance of quality. Reasons for not adopting two cove rl pre-
qualification-based/ least cost system shall be documented.
15.2.8 Tender Documents - Fixing/ Selection of the Evatuatior/ Quatification
Criteria
(i)
To ensure quality, some of the criteria used in marking may be
made mandatory and if a bidder does not meet those, then bids
shall not be evaluated further.
(ii)
Weightage may also be given for timety comptetion of past
projects of similar nature by the bidder.
(iii)
ln all cases of QOP, a pre-bid meeting shall be held in which the
technical criteria including the marking scheme shal be
discussed with the potential bidders. lf any changes in the
criteria are necessitated by such consultation, such changes
shall require the recommendation of the STC. ln Non-
Consultancy Services, pre-bid meetings may be hetd at the
discretion of the public authority.
15.2.9 Fixing of Scoring/ Marking Criteria:
(i)
The scoring should not be a variable that relies on the subjective
opinion of the evaluating panel. The rnarking scheme should
enable achievement of almost simitar scores irrespective of the
persons/ experts being involved in the evaluation process. When
Page L7 of 22",1,1.000,+procurement;+tender;+bidder;+bidders;+bid;+bids;+crore;+amount-threshold;+bid-process
Department_of_Public_Enterprises_circular.pdf,18,"the outcomes are consistent for the available information, the
QCBS parameters are more reliable. Unambiguous description
and criteria help to avoid grey areas so as to ensure that there is
only one possible s@re for the item. As far as possible, the
criteria should be so specific and clear that bidders can self-
mark their own bids.
(ii) It is better to specify minimum marks for meeting the qualifying
criteria specified.
(iii) Examples of fixed quality parameters that ought not to be
considered for relative scoring include organizations' ISO/
standards' accreditation, etc. These are required to establish the
credentials of the service provider but cannot be used for
relative comparison between various bidders.
(iv) Bidders should be asked to produce certificates for the past
performance. A format may be given in the tender itself outlining
the contract details, completion, sustainability of service etc and
bidders may be asked to fill it and give evidence to that effect.
(v) Bidders may be asked to submit a detailed presentation on their
proposals in the form of soft copy along with the bid so as to
facilitate better understanding of their proposal and to ensure
commitment.
(vi) Besides the Bill of Quantity (BOQ) output criteria for payment,
Key Performance lndicators (KPls) may be specified with
minimum achievement levels for payment so as to ensure
quality compliance.
15.2.10 Evaluation of QCBS BrUs: For evaluation, a suitable committee shall
be constituted. However, members of the STC shall not be involved.
15.2.11Joint ventures in QCBS:
(i)
ln conventional tenders, some bidders adopt ""name borowing""
and Joint Ventures (JV) often do not function in letter and spirit.
This results in lack of quality and accountability. JVs often end in
one-sided participation, diluting the essence of the tender
evaluation during its performance. Since quality is given
weightage in the evaluation itsell in QCBS procurement, it is
Page t8 of 22",1,1.000,+procurement;+tender;+tenders;+bidders;+contract;+bid;+bids
Department_of_Public_Enterprises_circular.pdf,19,"even more important to guard against such tendencies.
Therefore, Joint ventures may be avoided in ecBS
procurements as far as possible. Joint ventures could, however,
become necessary in high technology or innovative projects
where a single entity may not be abre to execute the work alone.
(ii)
lf JVs are allowed, adequate safeguards should be provided.
since weightage for quality/ experience influences the award
itself, measures should be taken to ensure that all the JV
partners are present and deliver seruices all through the contract
period. An lmplementation Board with participation of all JV
partners may be provided for wherein the project Manager from
the procuring entity shall atso be allowed audience when
required. Meeting of JV partners with the project executing
authority for quarterly progress review may be made as a
criterion linked to achievement of key dates or even payment.
16.
Arbitration and dispute resolution:
16.1
During operation of the contracts, issues and disputes arising due to
lack of clarity in the contract become the root cause for litigation. Litigation
has adverse implications on the timelines and overall cost of the project.
Before resorting to arbitration/ litigation, the parties may opt for mutual
discussion, mediation, and conciliation for tho resolution of disputes.
16.2
Arbitration/ Court awards should be critically reviewed. ln cases where
there is a decision against GovernmenUPublic Sector Enterprise (pSE), the
decision to appeal should not be taken in a routine manner but only when the
case genuinely merits going for the appeat and there are high chances of
winning in the courU higher court. There is a perception that such appeals etc.
are sornetimes resorted to postpone the prcblem and defer personal
accountability. Casual appealing in arbitration/court cases has resulted in
payment of heavy damages/ compensation/ additional interest cost, thereby
causing more harm to the exchequer, in addition to tamishing the image of the
Government.
16.3 The procuring entity should monitor the success rate of appeating
against arloitration awards. There should be a clear delegation to empower
officials to accept arbitration/ court orders. A special board/committee may be
set up to review the case before an appeal is filed against an order.
ArbitrationlCourt awards should not be routinely appealed without due
Page L9 of 22",1,1.000,+procuring;+procuring entity;+contract;+contracts
Department_of_Public_Enterprises_circular.pdf,20,"application of mind on all facts and circumstances including realistic
probability of suocess. The Board/Committee or other authority deciding on
the matter shall clarify that it has considered both legal merits and the
practical chances of success and after considering the cost of, and arising
through, litigation/appeal/further litigation as the case may be, it is satisfied
that such litigation lappeallfurther litigation cost is likely to be financially
beneficial compared to accepting the arbitration/court award.
16.4 Statistics have shown that in cases where the arbitration award is
challenged, a large majority of cases are decided in favour of the contractor.
ln such cases, the amount becomes payable with interest, at a rate which is
often far higher than the Government's cost of funds. This results in huge
financial losses to the Govemment. Hence, in aggregate, it is in public interest
to take the risk of paying a substantia! part of the award amount subject to the
result of the litigation, even if in some rare cases of insolvency etc. recovery of
the amount in case of success may become difficult. lnstructions have been
issued in this matter in the past but have not been fully complied with. The
GFRs have now been amended accordingly.
1O.S All pnrcuring entities and public authorities are required to comply with
Rule Z27Aof GFRs. The only circumstances in which such payment need not
be made is where the contractor declines, or is unable, to provide the
requisite Bank Guarantee and /or fails to open escrow account as required.
Persons responsible for not adhering to the Rule 227A of the GFRs are liable
to be held personally accountable for the additional interest arising, in the
event of the final court order going against the procuring entity.
17.
Aligning the interest of stakeholders
17.1 The incentive structure for all the key stakeholders of public
procurement ought to be such that the system itself will ensure timely delivery
of the projects/works in a qualitative manner within approved cost. A balanced
framework and work culture, where risks and rewards are properly shared
amongst stakeholders and timely completion of quality pQects is the common
goal, can be the bedrock of efficient project managernent. An incentive
structure, which may include pecuniary as well as non-pecuniary aspects
(including public recognition), linked with measurable parameters of
outcome/output, can help align the interests of stakeholders. An ethics-based
regime, wherein integrity of all the stakeholders is nurtured, can help increase
efficiency in all aspects of project management.
Page 2O of 22",1,1.000,+procurement;+procuring;+procuring entity;+contractor;+procurement-policy
Department_of_Public_Enterprises_circular.pdf,21,"17.2 Public authorities may devise strategies to provide incentives to
contractors/ concessionaires/ consultants/ architects/ other stakeholders by
various means, including bonus, better rating and recognition for early/ timely
and quality completion of projects. Similar strategies may be devised for
recognition of engineers/ officers/ other team members for early/ timely and
quality completion of the projects. The practice of mentioning the names of
contractor and the project in-charge publicly at work sites may be
implemented. Such recognition may be in a form which has long shelf life so
as to associate the contractor and project in-charge with the life of the project.
17.3 ""Coming together is a beginning; keeping together is progress; working
together is success."" lt is an accepted fact that the success of any project is
dependent on a well-co-ordinated team working towards a common goal. For
successful execution of any project within specified time, cost and quality, the
interest of all the stakeholders needs to be aligned. Coordinated efforts of all
stakeholders such as contractors, consultants, public authority and project
executing authority and public representatives will bring about the best
outcome.
possible .,
ts"".9
(Kanwalpreet)
Director (Procurement Policy)
Tel.: 23093811
E-mail: kanwal. irss@gov. in
To
(i)
Secretaries to All Central Government Ministries/ Depaitments
(ii) of a
Secretary, Department Public Enterprises with request for
reiterating these instructions to all Central Public Sector Enterprises
Copv to:
(i)
Cabinet Secretary
(ii)
Secretary, Central Vigilance Commission.
Page 2l of 22",1,1.000,+procurement;+procurement policy;+central vigilance;+contractor
DoE_Prevention_sexual_harassment.pdf,0,"THE SEXUAL HARASSMENT OF WOMEN AT WORKPLACE
(PREVENTION, PROHIBITION AND REDRESSAL) ACT, 2013
________________
ARRANGEMENT OF SECTIONS
_________________
CHAPTER I
PRELIMINARY
SECTIONS
1. Short title, extent and commencement.
2. Definitions.
3. Prevention of sexual harassment.
CHAPTER II
CONSTITUTION OF INTERNAL COMPLAINTS COMMITTEE
4. Constitution of Internal Complaints Committee.
CHAPTER III
CONSTITUTION OF LOCAL COMPLAINTS COMMITTEE
5. Notification of District Officer.
6. Constitution and jurisdiction of Local Committee.
7. Composition tenure and other terms and conditions of Local Committee.
8. Grants and audit.
CHAPTER IV
COMPLAINT
9. Complaint of sexual harassment.
10. Conciliation.
11. Inquiry into complaint.
CHAPTER V
INQUIRY INTO COMPLAINT
12. Action during pendency of inquiry.
13. Inquiry report.
14. Punishment for false or malicious complaint and false evidence.
15. Determination of compensation.
16. Prohibition of publication or making known contents of complaint and inquiry proceedings.
17. Penalty for publication or making known contents of complaint and inquiry proceedings.
18. Appeal.
1",0,0.725,+penalty;-workplace;-harassment;-complaint
DoE_Prevention_sexual_harassment.pdf,2,"THE SEXUAL HARASSMENT OF WOMEN AT WORKPLACE
(PREVENTION, PROHIBITION AND REDRESSAL) ACT, 2013
ACT NO. 14 OF 2013
[22nd April, 2013]
An Act to provide protection against sexual harassment of women at workplace and for the
prevention and redressal of complaints of sexual harassment and for matters connected
therewith or incidental thereto.
WHEREAS sexual harassment results in violation of the fundamental rights of a woman to equality
under articles 14 and 15 of the Constitution of India and her right to life and to live with dignity under
article 21 of the Constitution and right to practice any profession or to carry on any occupation, trade or
business with includes a right to a safe environment free from sexual harassment;
AND WHEREAS the protection against sexual harassment and the right to work with dignity are
universally recognised human rights by international conventions and instruments such as Convention on
the Elimination of all Forms of Discrimination against Women, which has been ratified on the 25thJune,
1993 by the Government of India;
AND WHEREAS it is expedient to make provisions for giving effect to the said Convention for
protection of women against sexual harassment at workplace.
BE it enacted by Parliament in the Sixty-fourth Year of the Republic of India as follows: —
CHAPTER I
PRELIMINARY
1. Short title, extent and commencement.—(1) This Act may be called the Sexual Harassment of
Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013.
(2) It extends to the whole of India.
(3) It shall come into force on such date1 as the Central Government may, by notification in the
Official Gazette, appoint.
2. Definitions.—In this Act, unless the context otherwise requires, —
(a) “aggrieved woman” means—
(i) in relation to a workplace, a woman, of any age whether employed or not, who alleges to
have been subjected to any act of sexual harassment by the respondent;
(ii) in relation to dwelling place or house, a woman of any age who is employed in such a
dwelling place or house;
(b) “appropriate Government” means—
(i) in relation to a workplace which is established, owned, controlled or wholly or
substantially financed by funds provided directly or indirectly—
(A) by the Central Government or the Union territory administration, the Central
Government;
(B) by the State Government, the State Government;
1. 9th December, 2013, vide notification No. S.O. 3606(E), dated 9th December, 2013, see Gazette of India, Extraordinary, Part
II, sec. 3(ii).
3",0,0.775,-workplace;-harassment
DoE_Prevention_sexual_harassment.pdf,4,"(n) “sexual harassment” includes any one or more of the following unwelcome acts or behavior
(whether directly or by implication) namely:—
(i) physical contact and advances; or
(ii) a demand or request for sexual favours; or
(iii) making sexually coloured remarks; or
(iv) showing pornography; or
(v) any other unwelcome physical, verbal or non-verbal conduct of sexual nature;
(o) “workplace” includes—
(i) any department, organisation, undertaking, establishment, enterprise, institution, office,
branch or unit which is established, owned, controlled or wholly or substantially financed by
funds provided directly or indirectly by the appropriate Government or the local authority or a
Government company or a corporation or a co-operative society;
(ii) any private sector organisation or a private venture, undertaking, enterprise, institution,
establishment, society, trust, non-governmental organisation, unit or service provider carrying on
commercial, professional, vocational, educational, entertainmental, industrial, health services or
financial activities including production, supply, sale, distribution or service;
(iii) hospitals or nursing homes;
(iv) any sports institute, stadium, sports complex or competition or games venue, whether
residential or not used for training, sports or other activities relating thereto;
(v) any place visited by the employee arising out of or during the course of employment
including transportation by the employer for undertaking such journey;
(vi) a dwelling place or a house;
(p) “unorganised sector” in relation to a workplace means an enterprise owned by individuals or
self-employed workers and engaged in the production or sale of goods or providing service of any
kind whatsoever, and where the enterprise employs workers, the number of such workers is less than
ten.
3. Prevention of sexual harassment.—(1) No woman shall be subjected to sexual harassment at any
workplace.
(2) The following circumstances, among other circumstances, if it occurs, or is present in relation to
or connected with any act or behavior of sexual harassment may amount to sexual harassment:—
(i) implied or explicit promise of preferential treatment in her employment; or
(ii) implied or explicit threat of detrimental treatment in her employment ; or
(iii) implied or explicit threat about her present or future employment status; or
(iv) interference with her work or creating an intimidating or offensive or hostile work
environment for her; or
(v) humiliating treatment likely to affect her health or safety.
CHAPTER II
CONSTITUTION OF INTERNAL COMPLAINTS COMMITTEE
4. Constitution of Internal Complaints Committee.— (1) Every employer of a workplace shall, by
an order in writing, constitute a Committee to be known as the “Internal Complaints Committee”:
5",0,0.950,-course;-educational;-workplace;-harassment
DoE_Prevention_sexual_harassment.pdf,5,"Provided that where the offices or administrative units of the workplace are located at different places
or divisional or sub-divisional level, the Internal Committee shall be constituted at all administrative units
or offices.
(2) The Internal Committees shall consist of the following members to be nominated by the
employer, namely: —
(a) a Presiding Officer who shall be a woman employed at a senior level at workplace from
amongst the employees:
Provided that in case a senior level woman employee is not available, the Presiding Officer shall
be nominated from other offices or administrative units of the workplace referred to in sub-section(1):
Provided further that in case the other offices or administrative units of the workplace do not
have a senior level woman employee, the Presiding Officer shall be nominated from any other
workplace of the same employer or other department or organisation;
(b) not less than two Members from amongst employees preferably committed to the cause of
women or who have had experience in social work or have legal knowledge;
(c) one member from amongst non-governmental organisations or associations committed to the
cause of women or a person familiar with the issues relating to sexual harassment:
Provided that at least one-half of the total Members so nominated shall be women.
(3) The Presiding Officer and every Member of the Internal Committee shall hold office for such
period, not exceeding three years, from the date of their nomination as may be specified by the employer.
(4) The Member appointed from amongst the non-governmental organisations or associations shall be
paid such fees or allowances for holding the proceedings of the Internal Committee, by the employer, as
may be prescribed.
(5) Where the Presiding Officer or any Member of the Internal Committee, —
(a) contravenes the provisions of section 16; or
(b) has been convicted for an offence or an inquiry into an offence under any law for the time
being in force is pending against him; or
(c) he has been found quilty in any disciplinary proceedings or a disciplinary proceeding is
pending against him; or
(d) has so abused his position as to render his continuance in office prejudicial to the public
interest,
such Presiding Officer or Member, as the case may be, shall be removed from the Committee and the
vacancy so created or any casual vacancy shall be filled by fresh nomination in accordance with the
provisions of this section.
CHAPTER III
CONSTITUTION OF LOCAL COMPLAINTS COMMITTEE
5. Notification of District Officer.—The appropriate Government may notify a District Magistrate
or Additional District Magistrate or the Collector or Deputy Collector as a District Officer for every
District to exercise powers or discharge functions under this Act.
6. Constitution and jurisdiction of 1[Local Committee].—(1) Every District Officer shall constitute
in the district concerned, a committee to be known as the “1[Local Committee]” to receive complaints of
1. Subs. by Act 23 of 2016, s. 3 and the Second Schedule, for “Local Complaints Committee” (w.e.f. 6-5-2016).
6",0,1.000,-vacancy;-allowances;-workplace;-harassment;-disciplinary
DoE_Prevention_sexual_harassment.pdf,6,"sexual harassment from establishments where the 1[Internal Committee] has not been constituted due to
having less than ten workers or if the complaint is against the employer himself.
(2) The District Officer shall designate one nodal officer in every block, taluka and tehsil in rural or
tribal area and ward or municipality in the urban area, to receive complaints and forward the same to the
concerned 2[Local Committee] within a period of seven days.
(3) The jurisdiction of the 2[Local Committee] shall extend to the areas of the district where it is
constituted.
7. Composition, tenure and other terms and conditions of 2[Local Committee].—(1) The 2[Local
Committee] shall consist of the following members to be nominated by the District Officer, namely: —
(a) a Chairperson to be nominated from amongst the eminent women in the field of social work
and committed to the cause of women;
(b) one Member to be nominated from amongst the women working in block, taluka or tehsil or
ward or municipality in the district;
(c) two Members, of whom at least one shall be a woman, to be nominated from amongst such
non-governmental organisations or associations committed to the cause of women or a person
familiar with the issues relating to sexual harassment, which may be prescribed:
Provided that at least one of the nominees should, preferably, have a background in law or legal
knowledge:
Provided further that at least one of the nominees shall be a woman belonging to the Scheduled
Castes or the Scheduled Tribes or the Other Backward Classes or minority community notified by the
Central Government, from time to time;
(d) the concerned officer dealing with the social welfare or women and child development in the
district, shall be a member ex officio.
(2) The Chairperson and every Member of the Local Committee shall hold office for such period, not
exceeding three years, form the date of their appointment as may be specified by the District Officer.
(3) Where the Chairperson or any Member of the 2[Local Committee]—
(a) contravenes the provisions of section 16; or
(b) has been convicted for an offence or an inquiry into an offence under any law for the time
being in force is pending against him; or
(c) has been found guilty in any disciplinary proceedings or a disciplinary proceeding is pending
against him; or
(d) has so abused his position as to render his continuance in office prejudicial to the public
interest,
such Chairperson or Member, as the case may be, shall be removed from the Committee and the vacancy
so created or any casual vacancy shall be filled by fresh nomination in accordance with the provisions of
this section.
(4) The Chairperson or Members of the Local Committee other than the Members nominated under
clauses (b) and (d) of sub-section (1) shall be entitled to such fees or allowances for holding the
proceedings of the Local Committee as may be prescribed.
8. Grants and audit.—(1) The Central Government may, after due appropriation made by Parliament
by law in this behalf, make to the State Government grants of such sums of money as the Central
1. Subs. by Act 23 of 2016, s. 3 and the Second Schedule, for “Internal Complaints Committee” (w.e.f. 6-5-2016).
2. Subs. by s. 3 and the Second Schedule, ibid., for “Local Complaints Committee” (w.e.f. 6-5-2016).
7",0,1.000,-welfare;-appointment;-vacancy;-allowances;-harassment;-complaint;-disciplinary
DoE_Prevention_sexual_harassment.pdf,7,"Government my think fit, for being utilised for the payment of fees or allowances referred to in sub-
section (4) of section 7.
(2) The State Government may set up an agency and transfer the grants made under sub-section (1) to
that agency.
(3) The agency shall pay to the District Officer, such sums as may be required for the payment of fees
or allowances referred to in sub-section (4) of section 7.
(4) The accounts of the agency referred to in sub-section (2) shall be maintained and audited in such
manner as may, in consultation with the Accountant General of the State, be prescribed and the person
holding the custody of the accounts of the agency shall furnish, to the State Government, before such
date, as may be prescribed, its audited copy of accounts together with auditors’ report thereon.
CHAPTER IV
COMPLAINT
9. Complaint of sexual harassment.—(1) Any aggrieved woman may make, in writing, a complaint
of sexual harassment at workplace to the Internal Committee if so constituted, or the Local Committee, in
case it is not so constituted, within a period of three months from the date of incident and in case of a
series of incidents, within a period of three months from the date of last incident:
Provided that where such complaint cannot be made in writing, the Presiding Officer or any Member
of the Internal Committee or the Chairperson or any Member of the Local Committee, as the case may be,
shall render all reasonable assistance to the woman for making the complaint in writing:
Provided further that the Internal Committee or, as the case may be, the Local Committee may, for
the reasons to be recorded in writing, extend the time limit not exceeding three months , if it is satisfied
that the circumstances were such which prevented the woman from filing a complaint within the said
period.
(2) Where the aggrieved woman is unable to make a complaint on account of her physical or mental
incapacity or death or otherwise, her legal heir or such other person as may be prescribed may make a
complaint under this section.
10. Conciliation.—(1) The Internal Committee or, as the case may be, the Local Committee, may,
before initiating an inquiry under section 11 and at the request of the aggrieved woman take steps to settle
the matter between her and the respondent through conciliation:
Provided that no monetary settlement shall be made as a basis of conciliation.
(2) Where settlement has been arrived at under sub-section (1), the Internal Committee or the Local
Committee, as the case may be, shall record the settlement so arrived and forward the same to the
employer or the District Officer to take action as specified in the recommendation.
(3) The Internal Committee or the Local Committee, as the case may be, shall provide the copies of
the settlement as recorded under sub-section (2) to the aggrieved woman and the respondent.
(4) Where a settlement is arrived at under sub-section (1), no further inquiry shall be conducted by the
Internal Committee or the Local Committee, as the case may be.
11. Inquiry into complaint.— (1) Subject to the provisions of section 10, the Internal Committee or
the Local Committee, as the case may be, shall, where the respondent is an employee, proceed to make
inquiry into the complaint in accordance with the provisions of the service rules applicable to the
respondent and where no such rules exist, in such manner as may be prescribed or in case of a domestic
worker, the Local Committee shall, if prima facie case exist, forward the complaint to the police, within a
period of seven days for registering the case under section 509 of the Indian Penal Code (45 of 1860), and
any other relevant provisions of the said Code where applicable:
8",0,1.000,-transfer;-allowances;-workplace;-harassment;-complaint
DoE_Prevention_sexual_harassment.pdf,8,"Provided that where the aggrieved woman informs the Internal Committee or the Local Committee, as
the case may be, that any term or condition of the settlement arrived at under sub-section (2) of section 10
has not been complied with by the respondent, the Internal Committee or the Local Committee shall
proceed to make an inquiry into the complaint or, as the case may be, forward the complaint to the police:
Provided further that where both the parties are employees, the parties shall, during the course of
inquiry, be given an opportunity of being heard and a copy of the findings shall be made available to both
the parties enabling them to make representation against the findings before the Committee.
(2) Notwithstanding anything contained in section 509 of the Indian Penal Code (45 of 1860), the
court may, when the respondent is convicted of the offence, order payment of such sums as it may
consider appropriate, to the aggrieved woman by the respondent, having regard to the provisions of
section 15.
(3) For the purpose of making an inquiry under sub-section (1), the Internal Committee or the Local
Committee, as the case may be, shall have the same powers as are vested in a civil court the Code of Civil
Procedure, 1908 (5 of 1908) when trying a suit in respect of the following matters, namely:—
(a) summoning and enforcing the attendance of any person and examining him on oath;
(b) requiring the discovery and production of documents; and
(c) any other matter which may be prescribed.
(4) The inquiry under sub-section (1) shall be completed within a period of ninety days.
CHAPTER V
INQUIRY INTO COMPLAINT
12. Action during pendency of inquiry.—(1) During the pendency of an inquiry on a written
request made by the aggrieved woman, the Internal Committee or the local Committee, as the case may
be, may recommend to the employer to—
(a) transfer the aggrieved woman or the respondent to any other workplace; or
(b) grant leave to the aggrieved woman up to a period of three months; or
(c) grant such other relief to the aggrieved woman a may be prescribed.
(2) The leave granted to the aggrieved woman under this section shall be in addition to the leave she
would be otherwise entitled.
(3) On the recommendation of the Internal Committee or the Local Committee, as the case may be,
under sub-section (1), the employer shall implement the recommendations made under sub-section (1)
and send the report of such implementation to the Internal Committee or the Local Committee, as the case
may be.
13. Inquiry report.—(1) On the completion of an inquiry under this Act, the Internal Committee or
the Local Committee, as the case may be, shall provide a report of its findings to the employer, or as the
case may be, the District Officer within a period of ten days from the date of completion of the inquiry
and such report be made available to the concerned parties.
(2) Where the Internal Committee or the Local Committee, as the case may be, arrives at the
conclusion that the allegation against the respondent has not been proved, it shall recommend to the
employer and the District Officer that no action is required to be taken in the matter.
9",0,1.000,-transfer;-attendance;-leave;-course;-workplace;-complaint
